"t","A","D","Y","fs","V","F",
0.13678,139.3158,-0.38284,2.2567,,-2.9622,-947.7933,
0.13711,501.1189,-0.38379,2.256,,-2.3713,-940.3025,
0.13745,415.0466,-0.38461,2.2564,,-1.6504,-905.2068,
0.13778,314.604,-0.38565,2.2564,,-1.0606,-810.046,
0.13811,550.8163,-0.38609,2.257,,-0.38226,-702.1231,
0.13845,518.7825,-0.38595,2.2567,,0.47402,-558.827,
0.13878,582.5509,-0.38549,2.256,,1.4955,-348.6686,
0.13911,511.747,-0.38499,2.2557,,2.5502,-139.62,
0.13944,158.3265,-0.38385,2.2548,,4.0063,120.0608,
0.13978,117.7603,-0.38253,2.2548,,4.9144,364.76,
0.14011,216.706,-0.38063,2.2545,,6.8307,569.5083,
0.14044,108.4794,-0.37886,2.256,,8.9907,687.0028,
0.14077,208.473,-0.37542,2.2551,,10.6006,765.1012,
0.14111,420.5852,-0.37287,2.2551,,11.8982,863.4526,
0.14144,405.167,-0.3673,2.2551,,12.4656,958.8908,
0.14177,179.2833,-0.36105,2.2551,,13.586,999.9515,
0.14211,158.1768,-0.35563,2.2567,,14.5891,1112.0359,
0.14244,236.9143,-0.35085,2.2551,,15.6454,1194.8507,
0.14277,133.1784,-0.34744,2.2554,,15.9487,1244.2345,
0.1431,305.9219,-0.34269,2.2557,,15.4811,1293.6182,
0.14344,261.763,-0.33658,2.256,,15.8529,1288.2082,
0.14377,237.3634,-0.33121,2.2564,,16.7111,1270.8685,
0.1441,148.2972,-0.32484,2.2554,,18.1712,1266.4294,
0.14444,52.6447,-0.31984,2.2551,,19.2492,1281.1336,
0.14477,-20.5542,-0.31342,2.2545,,19.4335,1298.7509,
0.1451,-4.9864,-0.30636,2.2542,,19.8518,1297.7798,
0.14543,-91.2084,-0.29906,2.2557,,19.8988,1288.3469,
0.14577,-151.0848,-0.29144,2.2548,,20.197,1274.8912,
0.1461,-55.1328,-0.28484,2.2545,,20.5011,1268.649,
0.14643,-37.1699,-0.27836,2.2545,,20.0622,1257.8289,
0.14677,-19.3567,-0.27186,2.2551,,19.6098,1252.0027,
0.1471,-55.1328,-0.26606,2.2548,,19.1189,1250.0607,
0.14743,-105.8781,-0.25884,2.2551,,19.1825,1256.9966,
0.14776,-128.9305,-0.25295,2.2557,,19.3127,1263.9325,
0.1481,-128.7808,-0.24685,2.2557,,19.246,1256.5805,
0.14843,-169.3471,-0.24054,2.2551,,19.1305,1236.4663,
0.14876,-205.5723,-0.23377,2.2545,,18.5275,1213.9939,
0.14909,-152.8811,-0.22694,2.2548,,18.3496,1196.7928,
0.14943,-113.213,-0.22062,2.2554,,17.9841,1183.4759,
0.14976,-95.3997,-0.21513,2.2545,,17.4295,1177.0948,
0.15009,-105.429,-0.20951,2.2554,,16.9904,1170.4364,
0.15043,-91.2084,-0.20409,2.2554,,16.4265,1167.9394,
0.15076,-77.1374,-0.19897,2.2551,,15.8516,1170.2976,
0.15109,-71.4492,-0.19413,2.2557,,15.6703,1170.5751,
0.15142,-103.6327,-0.18853,2.2554,,15.4431,1163.0843,
0.15176,-153.3301,-0.18321,2.2557,,15.07,1149.2124,
0.15209,-118.9012,-0.17842,2.2548,,14.719,1132.8436,
0.15242,-77.1374,-0.17341,2.2554,,15.1487,1124.1044,
0.15276,-85.071,-0.1684,2.2557,,14.4591,1121.1913,
0.15309,-123.0926,-0.16397,2.256,,13.9934,1117.4459,
0.15342,-144.6481,-0.15978,2.256,,13.702,1111.6198,
0.15375,-114.5602,-0.1538,2.2564,,13.316,1100.7997,
0.15409,-66.3597,-0.15004,2.2557,,12.93,1090.1183,
0.15442,-53.1869,-0.14595,2.2564,,12.7737,1081.6565,
0.15475,-83.5741,-0.14194,2.2564,,12.5549,1077.4951,
0.15509,-122.3441,-0.13796,2.2567,,11.7126,1076.1079,
0.15542,-118.1528,-0.13397,2.256,,11.6611,1071.5301,
0.15575,-103.034,-0.12996,2.2551,,11.2867,1060.0165,
0.15608,-98.3935,-0.12636,2.2551,,11.0444,1046.2834,
0.15642,-88.963,-0.12262,2.2551,,10.565,1034.0762,
0.15675,-160.2159,-0.11899,2.2554,,9.9529,1024.5046,
0.15708,-367.3883,-0.1159,2.2545,,9.244,1018.5397,
0.15741,-484.4467,-0.11253,2.2554,,8.5437,999.1192,
0.15775,-504.6549,-0.10983,2.2554,,7.7188,951.5387,
0.15808,-469.0285,-0.10747,2.2554,,6.4837,887.5896,
0.15841,-417.3851,-0.10535,2.2551,,5.6215,818.3691,
0.15875,-358.5565,-0.10361,2.2557,,4.3473,752.0617,
0.15908,-234.4627,-0.10207,2.2554,,3.3344,689.4997,
0.15941,11.779,-0.10173,2.2551,,2.3158,629.1572,
0.15974,64.3206,-0.10093,2.256,,1.4709,577.8314,
0.16008,-53.0372,-0.10096,2.2557,,0.66875,543.2905,
0.16041,20.9102,-0.10095,2.2557,,0.19109,512.2176,
0.16074,12.0784,-0.10131,2.2554,,0.046895,472.6829,
0.16108,-47.798,-0.10143,2.2551,,-0.39548,447.1587,
0.16141,-5.2857,-0.10183,2.2551,,-0.32379,419.415,
0.16174,-96.7469,-0.10156,2.2539,,-0.49659,392.2262,
0.16207,-212.4581,-0.1016,2.2542,,-0.75284,366.4246,
0.16241,-259.4611,-0.10199,2.2545,,-1.002,330.0804,
0.16274,-254.671,-0.10182,2.2551,,-1.0898,273.3446,
0.16307,-186.8609,-0.10227,2.2548,,-1.3969,202.3208,
0.16341,-70.7007,-0.10331,2.2551,,-1.6585,121.7254,
0.16374,62.3746,-0.1041,2.2554,,-1.8131,31.6971,
0.16407,200.5394,-0.10473,2.2557,,-1.7882,-81.6358,
0.1644,255.7754,-0.10528,2.256,,-1.5626,-172.2189,
0.16474,144.555,-0.10602,2.2557,,-1.1186,-225.6254,
0.16507,2.1988,-0.10682,2.2557,,-0.86241,-251.5658,
0.1654,-110.0694,-0.10658,2.2554,,-0.85678,-272.7897,
0.16573,-187.7591,-0.10643,2.2545,,-0.84939,-308.4403,
0.16607,-182.5199,-0.10629,2.2554,,-0.99077,-364.3438,
0.1664,-128.7808,-0.1064,2.2554,,-1.1355,-440.9164,
0.16673,39.7713,-0.10701,2.2557,,-1.6627,-521.9279,
0.16707,298.587,-0.10754,2.2554,,-2.0635,-589.2063,
0.1674,433.6083,-0.10865,2.2554,,-2.3517,-621.5277,
0.16773,362.9541,-0.10984,2.2557,,-2.478,-598.9166,
0.16806,-5.2857,-0.11101,2.256,,-2.4427,-538.7128,
0.1684,-181.9211,-0.11193,2.2554,,-2.051,-472.128,
0.16873,70.6076,-0.11255,2.2551,,-1.1877,-433.8417,
0.16906,14.1741,-0.11299,2.2557,,-0.90308,-418.0278,
0.1694,11.779,-0.11352,2.256,,-0.51174,-382.6547,
0.16973,20.7605,-0.113,2.2564,,-0.29652,-371.8346,
0.17006,-48.3967,-0.11182,2.256,,-0.098581,-357.6853,
0.17039,-17.1113,-0.11224,2.2564,,0.03512,-335.9066,
0.17073,62.674,-0.11237,2.256,,0.44114,-321.0637,
0.17106,130.7834,-0.11272,2.2564,,0.32625,-303.0303,
0.17139,187.9654,-0.11281,2.2564,,0.023668,-281.6677,
0.17173,212.365,-0.1129,2.2567,,0.30965,-252.953,
0.17206,167.0086,-0.11234,2.256,,0.52475,-200.3787,
0.17239,90.2171,-0.11213,2.2554,,0.44319,-129.771,
0.17272,-23.2487,-0.11175,2.2551,,0.83316,-51.3952,
0.17306,-104.5309,-0.11142,2.2548,,1.0272,28.0905,
0.17339,-96.8966,-0.11097,2.2554,,0.99638,87.0458,
0.17372,-69.9523,-0.11154,2.2554,,1.0231,128.2451,
0.17405,-5.4354,-0.1106,2.2557,,1.0261,156.1275,
0.17439,63.4224,-0.11017,2.2554,,1.0499,172.0802,
0.17472,134.825,-0.10969,2.2548,,1.2454,188.3102,
0.17505,153.3867,-0.10941,2.2548,,1.7383,212.5859,
0.17539,138.2679,-0.10902,2.2554,,1.8437,249.9012,
0.17572,72.1045,-0.10862,2.2551,,2.0812,296.6493,
0.17605,-29.0866,-0.10766,2.2557,,2.282,351.7205,
0.17638,-106.0278,-0.10691,2.2557,,2.5409,404.0173,
0.17672,-113.213,-0.10569,2.2554,,2.7141,444.6618,
0.17705,-0.046554,-0.10463,2.2557,,2.8756,473.5152,
0.17738,126.143,-0.10361,2.2567,,2.9458,497.7909,
0.17772,208.473,-0.10264,2.2554,,3.2035,534.1351,
0.17805,207.8743,-0.1018,2.2551,,3.3753,587.9579,
0.17838,184.3728,-0.10097,2.2542,,3.8131,657.4558,
0.17871,144.7047,-0.099816,2.2542,,4.2256,737.0801,
0.17905,78.3915,-0.09838,2.2545,,4.5863,821.1434,
0.17938,29.1432,-0.096701,2.2551,,5.3285,891.8898,
0.17971,24.0537,-0.094473,2.2548,,5.8648,935.4474,
0.18005,76.4456,-0.092364,2.2545,,6.4323,954.4518,
0.18038,151.7401,-0.090432,2.2548,,6.5501,957.2262,
0.18071,180.9299,-0.087609,2.2557,,6.7412,956.6713,
0.18104,160.4222,-0.085352,2.2557,,6.6462,962.6363,
0.18138,113.8683,-0.082691,2.2557,,6.703,977.3404,
0.18171,58.782,-0.080941,2.2557,,6.9956,992.8768,
0.18204,10.2821,-0.078753,2.2551,,6.9323,1006.0551,
0.18237,-19.3567,-0.076778,2.2551,,7.3012,1011.0489,
0.18271,-43.4569,-0.074518,2.2548,,7.4531,1005.2228,
0.18304,-52.2887,-0.071807,2.2554,,7.7779,991.2122,
0.18337,-43.906,-0.069152,2.2551,,7.84,974.4272,
0.18371,-13.9678,-0.065914,2.2551,,8.0344,963.0524,
0.18404,21.8083,-0.062848,2.2554,,7.9371,961.1103,
0.18437,25.5506,-0.060233,2.256,,7.8915,969.0172,
0.1847,18.0661,-0.05788,2.2557,,7.8626,980.947,
0.18504,-23.2487,-0.055388,2.2551,,7.6354,991.7671,
0.18537,-26.6916,-0.053386,2.2548,,7.7828,995.0963,
0.1857,-15.315,-0.050797,2.256,,7.9639,990.796,
0.18604,-19.207,-0.048219,2.2557,,8.0504,981.6406,
0.18637,-21.0033,-0.045585,2.2564,,8.0354,974.7047,
0.1867,-92.1065,-0.042127,2.2567,,7.8764,969.9883,
0.18703,-416.936,-0.03903,2.256,,7.2822,968.4623,
0.18737,-773.6497,-0.036446,2.256,,6.5729,949.7354,
0.1877,-837.2684,-0.033994,2.2564,,5.7338,877.6018,
0.18803,-553.1548,-0.032416,2.2554,,4.1843,759.4138,
0.18837,117.6106,-0.031408,2.257,,2.6152,635.677,
0.1887,-259.1617,-0.030719,2.2564,,1.0559,537.6031,
0.18903,-244.941,-0.030319,2.2557,,-0.46051,484.3352,
0.18936,-274.7295,-0.030987,2.2551,,-1.594,369.199,
0.1897,-285.8067,-0.032067,2.2554,,-2.1015,266.9635,
0.19003,-190.4535,-0.033635,2.2554,,-2.856,157.376,
0.19036,-184.4659,-0.03522,2.2554,,-3.3869,32.6682,
0.19069,-131.625,-0.036659,2.2557,,-3.3485,-130.6034,
0.19103,92.6122,-0.037003,2.2551,,-3.2418,-318.1506,
0.19136,82.5829,-0.038323,2.2554,,-2.9863,-477.3993,
0.19169,-39.565,-0.039337,2.2551,,-2.9437,-596.1422,
0.19203,-62.0186,-0.039901,2.2554,,-3.4052,-698.7939,
0.19236,-236.4086,-0.040698,2.2557,,-4.3535,-761.6332,
0.19269,-333.7078,-0.041586,2.2551,,-5.1626,-798.3937,
0.19302,-363.646,-0.043057,2.2554,,-5.9063,-829.6053,
0.19336,-309.4579,-0.045725,2.2554,,-6.7603,-874.6887,
0.19369,-1.3938,-0.048594,2.2554,,-7.8303,-933.2279,
0.19402,273.888,-0.052068,2.2557,,-8.3733,-1059.8778,
0.19436,390.1979,-0.055062,2.2551,,-8.3211,-1228.4206,
0.19469,126.592,-0.0579,2.2548,,-8.0154,-1241.5989,
0.19502,-90.909,-0.061546,2.2545,,-7.8672,-1225.0913,
0.19535,-336.1029,-0.063879,0.035859,,-8.0606,-1183.3372,
0.19569,-400.1706,-0.065212,0.010834,,-8.3695,-1172.2397,
0.19602,-309.3082,-0.067066,0.010224,,-8.7053,-1213.5778,
0.19635,-120.2484,-0.06954,0.011139,,-8.5661,-1258.5225,
0.19669,-70.2516,-0.073529,0.010834,,-9.0439,-1293.8957,
0.19702,129.4362,-0.077345,0.010834,,-9.6513,-1274.3364,
0.19735,333.465,-0.081077,0.011444,,-10.1448,-1229.2529,
0.19768,333.7644,-0.084352,0.011139,,-10.1683,-1149.2124,
0.19802,346.9372,-0.087957,0.011749,,-9.48,-1065.704,
0.19835,428.3691,-0.090907,0.011444,,-8.7098,-986.0796,
0.19868,427.7703,-0.094075,0.011139,,-8.0256,-919.4947,
0.19901,306.9697,-0.096612,0.011139,,-7.6,-869.4175,
0.19935,214.1613,-0.098768,0.011749,,-6.9934,-827.8019,
0.19968,133.1784,-0.10053,0.011444,,-6.2832,-798.3937,
0.20001,156.2309,-0.10244,0.011139,,-5.4636,-769.9564,
0.20035,169.4037,-0.10459,0.011444,,-4.6039,-739.2996,
0.20068,51.7465,-0.10658,0.01236,,-3.9419,-700.0423,
0.20101,-55.7316,-0.10764,0.011749,,-3.3963,-669.2468,
0.20134,-41.2116,-0.10862,0.012055,,-2.7051,-656.7622,
0.20168,63.7218,-0.10887,0.011444,,-2.275,-660.5076,
0.20201,119.1075,-0.10926,0.010834,,-1.6661,-663.5594,
0.20234,123.5982,-0.10958,0.010834,,-1.5109,-650.2424,
0.20268,95.4563,-0.10965,0.011444,,-1.3283,-619.5856,
0.20301,61.0274,-0.11064,0.01236,,-1.4304,-581.4381,
0.20334,56.9857,-0.11101,0.01236,,-1.3389,-547.7295,
0.20367,41.7172,-0.11166,0.012665,,-1.2924,-519.2922,
0.20401,-6.4833,-0.11216,0.012055,,-1.2944,-496.9586,
0.20434,-22.2008,-0.11268,0.012055,,-1.1001,-478.0929,
0.20467,-5.4354,-0.11283,0.01236,,-1.0428,-463.3888,
0.20501,41.4179,-0.11302,0.01236,,-0.70787,-449.9331,
0.20534,64.9193,-0.11309,2.3412,,-0.61503,-435.2289,
0.20567,32.4364,-0.11357,2.256,,-0.52457,-416.6407,
0.206,-12.0218,-0.11379,2.2548,,-0.53102,-396.9427,
0.20634,14.4735,-0.11354,2.2551,,-0.44948,-381.4062,
0.20667,-2.1422,-0.1138,2.2554,,-0.41035,-370.17,
0.207,18.5151,-0.11407,2.2554,,-0.22836,-358.3789,
0.20733,27.1972,-0.11424,2.256,,0.22811,-348.1138,
0.20767,176.7385,-0.11421,2.2551,,0.57637,-338.8197,
0.208,493.1853,-0.11419,2.256,,0.98225,-326.0576,
0.20833,662.1864,-0.11418,2.2554,,1.6076,-278.061,
0.20867,664.1324,-0.11318,2.2554,,2.0722,-166.1153,
0.209,468.9354,-0.11201,2.2551,,2.5558,2.0114,
0.20933,157.2787,-0.11118,2.2554,,2.9252,192.7492,
0.20966,-69.8026,-0.10979,2.2554,,3.5964,402.6301,
0.21,-146.594,-0.10872,2.2557,,4.4286,558.2721,
0.21033,-176.3826,-0.10741,2.256,,5.1245,625.5505,
0.21066,2.9473,-0.1064,2.2557,,6.3436,622.6374,
0.211,271.4929,-0.10461,2.2557,,6.7379,616.2564,
0.21133,305.3231,-0.10139,2.2545,,7.0389,650.2424,
0.21166,160.1228,-0.098365,2.2545,,7.959,712.6657,
0.21199,57.1354,-0.094291,2.2545,,8.9315,820.4499,
0.21233,-36.1221,-0.091855,2.2548,,9.4348,960.8328,
0.21266,89.9177,-0.089984,2.2551,,9.5259,1065.1491,
0.21299,103.9887,-0.086219,2.2551,,10.3828,1122.4398,
0.21333,178.2354,-0.082618,2.2551,,10.9032,1111.481,
0.21366,199.4916,-0.079486,2.2557,,11.7517,1086.0956,
0.21399,226.885,-0.076029,2.2557,,12.2812,1077.6338,
0.21432,173.7447,-0.070722,2.256,,11.8643,1092.7541,
0.21466,166.2601,-0.065263,2.256,,12.0877,1123.8269,
0.21499,66.1169,-0.060568,2.2554,,12.5515,1154.3451,
0.21532,-75.0417,-0.057286,2.2554,,13.2831,1175.7077,
0.21565,-107.0756,-0.054631,2.2554,,13.1772,1177.511,
0.21599,-87.1667,-0.050436,2.2551,,13.1175,1157.2581,
0.21632,-67.4075,-0.046069,2.2551,,13.0415,1118.5556,
0.21665,-62.318,-0.040664,2.2557,,13.2166,1081.6565,
0.21699,-149.2885,-0.035639,2.2554,,13.4881,1066.9524,
0.21732,-237.7559,-0.030339,2.2557,,13.3063,1071.5301,
0.21765,-238.654,-0.025846,2.256,,12.9544,1072.7786,
0.21798,-240.0012,-0.022098,2.256,,12.2195,1056.6873,
0.21832,-273.532,-0.018721,2.2551,,11.3126,1026.5854,
0.21865,-278.3221,-0.015009,2.2548,,10.3337,997.177,
0.21898,-219.0445,-0.011579,2.2545,,9.656,968.4623,
0.21932,-149.7376,-0.0081305,2.2554,,9.056,939.8864,
0.21965,-96.1482,-0.0055198,2.2557,,8.6132,916.443,
0.21998,-94.3519,-0.0028259,2.257,,7.83,904.6519,
0.22031,-122.6435,-0.00013762,2.2564,,6.9951,908.9522,
0.22065,-124.2901,0.0020122,2.256,,6.4153,912.8364,
0.22098,-118.1528,0.0042112,2.2564,,6.1709,909.2296,
0.22131,-118.9012,0.0058377,2.2567,,5.7365,891.7511,
0.22165,-115.7577,0.0070448,2.2564,,5.1714,873.7177,
0.22198,-62.1683,0.0089497,2.256,,5.0452,860.262,
0.22231,-28.3382,0.01091,2.256,,4.8185,851.2454,
0.22264,-44.3551,0.012447,2.2554,,4.7459,844.032,
0.22298,-68.4553,0.013631,2.2548,,4.8793,836.9574,
0.22331,-82.9754,0.015445,2.2557,,4.7555,831.1312,
0.22364,-73.3951,0.01704,2.2551,,4.2738,821.6983,
0.22397,-51.0912,0.018473,2.2554,,4.1613,810.6008,
0.22431,-47.1992,0.020036,2.2548,,4.0063,798.3937,
0.22464,-50.0433,0.021611,2.2554,,3.4637,788.5446,
0.22497,-44.8042,0.022288,2.2551,,3.1537,781.7474,
0.22531,-39.2656,0.023526,0.17227,,2.8471,774.9502,
0.22564,-40.9122,0.024297,0.010224,,2.3059,768.0143,
0.22597,-42.1097,0.024666,0.011139,,1.8767,759.5525,
0.2263,-34.1761,0.025437,0.011139,,2.0283,749.9809,
0.22664,-48.8458,0.026053,0.011444,,1.4917,735.1381,
0.22697,-200.3331,0.026175,0.01236,,1.2053,715.3013,
0.2273,-345.9825,0.026607,0.012055,,1.228,688.39,
0.22764,-205.5723,0.027688,0.011444,,0.95046,635.1221,
0.22797,191.4082,0.027498,0.011749,,0.72949,560.0755,
0.2283,-109.7701,0.027506,0.010834,,0.61301,501.5363,
0.22863,-106.3272,0.027936,0.010529,,0.15082,479.2026,
0.22897,-326.5226,0.027967,0.010834,,-0.56092,424.825,
0.2293,-450.4668,0.027996,0.010834,,-0.77305,367.9505,
0.22963,-312.6014,0.027807,0.010529,,-1.0998,278.6159,
0.22997,-247.1864,0.027009,0.010834,,-1.7768,159.5955,
0.2303,-146.2947,0.026195,0.010834,,-2.0606,46.1239,
0.23063,111.1739,0.025439,0.011749,,-2.4992,-116.4541,
0.23096,279.8756,0.024578,0.012055,,-2.6591,-278.6159,
0.2313,202.3357,0.023205,0.012055,,-2.7093,-395.5555,
0.23163,109.3776,0.022481,0.011444,,-2.6808,-466.718,
0.23196,-58.2764,0.021342,0.011444,,-2.8463,-503.0622,
0.23229,-227.8763,0.020727,0.011139,,-3.2157,-539.8226,
0.23263,-306.4641,0.019796,0.011139,,-3.4495,-579.3573,
0.23296,-367.6877,0.019058,0.010834,,-4.2382,-627.3539,
0.23329,-383.8543,0.017861,0.010834,,-5.1481,-668.1371,
0.23363,-214.7034,0.016017,0.011139,,-6.1686,-680.2056,
0.23396,-37.619,0.014021,0.011444,,-6.7164,-675.9053,
0.23429,54.1416,0.011197,0.012055,,-7.2589,-666.8886,
0.23462,67.3144,0.0076353,0.011444,,-7.4117,-655.375,
0.23496,101.7433,0.004304,0.011139,,-7.3533,-630.5444,
0.23529,87.2233,0.001914,0.011444,,-7.771,-601.691,
0.23562,59.9795,-0.00026845,0.011749,,-7.8649,-594.0615,
0.23596,45.1601,-0.0018717,0.011139,,-7.5246,-591.9807,
0.23629,15.671,-0.0035609,0.011749,,-7.1148,-595.0325,
0.23662,31.6879,-0.0066682,0.012665,,-7.1303,-594.4776,
0.23695,252.1828,-0.0097423,0.01236,,-6.6416,-590.7322,
0.23729,568.3302,-0.012398,0.012055,,-6.3531,-576.1668,
0.23762,679.5506,-0.014638,0.01236,,-5.7054,-532.8867,
0.23795,644.8223,-0.01707,0.012665,,-4.7076,-462.279,
0.23829,124.9454,-0.017951,0.012055,,-3.5119,-381.1288,
0.23862,-223.9843,-0.018786,0.01236,,-2.1355,-302.4754,
0.23895,335.7104,-0.018751,0.011444,,-0.92073,-281.3902,
0.23928,389.0004,-0.019202,0.011444,,0.13585,-275.1479,
0.23962,444.6854,-0.019093,0.011139,,0.71344,-202.4595,
0.23995,490.1915,-0.018084,0.010529,,1.5655,-127.4128,
0.24028,373.5822,-0.01709,0.011444,,2.0393,7.144,
0.24062,356.5174,-0.016708,0.011749,,2.7345,144.6139,
0.24095,292.8987,-0.016052,0.011444,,3.6207,279.1707,
0.24128,150.2432,-0.014618,0.011444,,4.2626,363.789,
0.24161,72.7033,-0.013322,0.011139,,5.4094,378.4931,
0.24195,252.6319,-0.011921,0.010834,,6.9179,357.824,
0.24228,344.0931,-0.0094528,0.011139,,7.6896,325.0865,
0.24261,235.8665,-0.006735,0.010834,,8.5742,299.9785,
0.24294,90.8159,-0.0026876,0.010834,,9.5993,291.1005,
0.24328,-28.4878,0.0017103,0.012055,,10.6329,296.9267,
0.24361,-113.213,0.0044212,0.011444,,11.261,317.7345,
0.24394,-28.6375,0.0082099,0.011749,,11.9723,337.2937,
0.24428,28.245,0.012236,0.01297,,12.1751,338.5422,
0.24461,-70.551,0.016388,0.011749,,12.1973,319.1216,
0.24494,-91.0587,0.020529,0.010529,,12.9048,293.5974,
0.24527,-28.9369,0.02514,2.4965,,12.7304,285.5518,
0.24561,30.0413,0.029728,2.2554,,12.5275,297.2041,
0.24594,27.1972,0.034184,2.2551,,12.1739,321.4798,
0.24627,-50.0433,0.038779,2.2551,,12.0121,349.3622,
0.24661,-150.6357,0.042103,2.2548,,11.2494,393.0585,
0.24694,-471.7229,0.045589,2.2548,,10.1149,448.5459,
0.24727,-914.6586,0.0488,2.2551,,8.8187,497.0973,
0.2476,-1097.7306,0.052509,2.256,,7.3223,501.675,
0.24794,-983.8159,0.055091,2.256,,6.2483,439.2517,
0.24827,-215.901,0.056658,2.2557,,4.5089,351.8592,
0.2486,1.8994,0.057664,2.2551,,2.7082,265.0215,
0.24894,-237.3068,0.058274,2.2545,,0.78951,215.3603,
0.24927,-167.4011,0.058739,2.256,,-0.68083,152.1047,
0.2496,-131.9243,0.057593,2.256,,-1.4111,72.7578,
0.24993,-255.2697,0.05601,2.2554,,-1.618,-8.2537,
0.25027,-156.4737,0.054611,2.2557,,-1.8166,-127.5516,
0.2506,-273.9811,0.053278,2.2557,,-2.2244,-239.9134,
0.25093,-200.3331,0.052901,2.2557,,-2.0105,-375.9962,
0.25126,-47.1992,0.053356,2.2557,,-2.2238,-531.2221,
0.2516,-84.7717,0.053438,2.2554,,-2.8602,-668.4145,
0.25193,-216.2004,0.052817,2.2548,,-3.7406,-764.6851,
0.25226,-275.9271,0.052241,2.2551,,-4.8755,-790.2093,
0.2526,-333.7078,0.050089,2.2557,,-6.3835,-815.5947,
0.25293,-286.5551,0.046997,2.256,,-7.6313,-870.111,
0.25326,-13.3691,0.043319,2.256,,-8.7764,-907.8425,
0.25359,96.8035,0.03992,2.257,,-9.0622,-1035.7408,
0.25393,195.1505,0.03636,2.256,,-9.3403,-1210.9422,
0.25426,-85.071,0.03312,2.2564,,-9.0902,-1241.1827,
0.25459,-106.0278,0.02945,2.2567,,-9.0586,-1257.274,
0.25493,-247.3361,0.028113,2.256,,-9.3234,-1229.6691,
0.25526,-308.5597,0.025222,2.2557,,-9.5252,-1222.317,
0.25559,-245.0907,0.022795,2.2557,,-9.8637,-1238.547,
0.25592,-67.4075,0.019201,2.2554,,-10.1103,-1268.5103,
0.25626,-24.4462,0.015098,2.2545,,-11.0068,-1309.8483,
0.25659,122.251,0.011001,2.2557,,-11.2213,-1322.7491,
0.25692,350.8291,0.0068589,2.2557,,-11.3315,-1312.0678,
0.25726,462.798,0.0025325,2.2554,,-10.9185,-1265.4584,
0.25759,466.3906,-0.0011912,2.2554,,-10.2711,-1202.3415,
0.25792,450.8228,-0.0046539,2.2551,,-9.5925,-1126.4627,
0.25825,421.633,-0.0073743,2.2554,,-8.7196,-1071.2527,
0.25859,406.3645,-0.0098681,2.2545,,-7.8689,-1031.8566,
0.25892,353.5236,-0.012248,2.2557,,-7.0695,-998.8417,
0.25925,207.2755,-0.014538,2.2554,,-6.1147,-963.746,
0.25958,107.731,-0.016356,2.2554,,-5.3016,-932.1181,
0.25992,157.4284,-0.018418,2.2551,,-4.2363,-908.6748,
0.26025,176.7385,-0.020013,2.2557,,-3.1824,-884.2603,
0.26058,73.4517,-0.020934,2.2554,,-2.2494,-854.7133,
0.26092,-43.906,-0.021489,2.2554,,-1.7864,-824.4727,
0.26125,-51.0912,-0.021147,2.2554,,-1.1192,-805.1909,
0.26158,43.2141,-0.020721,2.2545,,-0.85612,-794.3708,
0.26191,180.0317,-0.020527,2.2545,,-0.67514,-783.8282,
0.26225,115.3652,-0.021113,2.2548,,-0.78786,-751.3681,
0.26258,-72.7964,-0.021398,2.2545,,-1.0579,-699.7649,
0.26291,36.3284,-0.022292,2.2554,,-1.1505,-661.3399,
0.26325,-3.6391,-0.022731,2.2545,,-1.0389,-638.3126,
0.26358,-23.6977,-0.023587,2.2554,,-0.73904,-605.2976,
0.26391,12.5275,-0.023963,2.2548,,-0.62382,-584.2125,
0.26424,1.4504,-0.023784,2.256,,-0.41641,-566.5953,
0.26458,-9.4771,-0.023293,2.2567,,-0.35779,-545.5101,
0.26491,36.9271,-0.02308,2.256,,-0.070577,-531.0833,
0.26524,33.0352,-0.023058,2.2554,,0.15515,-514.992,
0.26558,99.7973,-0.023401,2.2554,,0.075214,-498.9007,
0.26591,164.9129,-0.023684,2.2548,,-0.045713,-480.8672,
0.26624,157.8774,-0.023775,2.2554,,-0.020928,-447.7136,
0.26657,140.0642,-0.02355,2.2564,,0.074074,-395.0006,
0.26691,97.1029,-0.023584,2.2551,,0.48753,-326.4737,
0.26724,78.5412,-0.023415,2.256,,0.92701,-252.3981,
0.26757,-20.5542,-0.023136,2.2554,,1.0334,-174.9932,
0.2679,-108.2732,-0.022861,2.2554,,1.0663,-99.3917,
0.26824,-111.4167,-0.022103,2.2545,,1.1306,-35.5813,
0.26857,-35.673,-0.021216,2.2548,,1.192,20.5997,
0.2689,66.8653,-0.021024,2.2551,,1.2451,60.2731,
0.26924,123.4485,-0.020711,2.2554,,1.4085,102.721,
0.26957,125.0951,-0.020574,2.2557,,1.4027,151.8273,
0.2699,101.2943,-0.020242,2.257,,1.4461,201.0723,
0.27023,73.6014,-0.019821,2.2567,,1.9026,253.2304,
0.27057,48.154,-0.019111,2.256,,2.3971,303.0303,
0.2709,18.8145,-0.018369,2.2554,,2.8569,351.0269,
0.27123,-16.0635,-0.017366,2.256,,3.2987,390.4229,
0.27157,-20.2548,-0.015958,2.2573,,3.4116,420.8022,
0.2719,-0.34594,-0.014329,2.2557,,3.5097,441.8874,
0.27223,48.4533,-0.012968,2.256,,3.6597,455.0656,
0.27256,83.032,-0.011459,2.2551,,3.6834,468.2439,
0.2729,108.18,-0.010738,2.2551,,3.611,484.6126,
0.27323,69.8591,-0.0097669,2.2548,,3.5334,497.3748,
