"t","A","D","Y","fs","V","F",
6.3721,-9.9389,0.036381,0.015717,,4.4017,574.2248,
6.3725,-16.8546,0.037986,0.016022,,4.2906,561.3239,
6.3728,-21.2256,0.039322,0.016938,,4.2642,547.0359,
6.3731,-17.633,0.040825,0.016022,,4.1768,529.1413,
6.3735,-14.2799,0.042018,0.016327,,4.1234,511.524,
6.3738,-11.2262,0.043559,0.016327,,4.1748,495.9876,
6.3741,-22.8422,0.044877,0.016327,,4.1272,482.3932,
6.3745,-36.8234,0.046397,0.016327,,3.9817,471.4344,
6.3748,-55.2054,0.047359,0.016022,,4.2254,458.811,
6.3751,-65.7437,0.049101,0.015717,,4.0072,444.2456,
6.3755,-67.8693,0.05031,0.015106,,3.957,426.2122,
6.3758,-71.1026,0.051426,0.015717,,3.7167,406.7916,
6.3761,-64.3965,0.053268,0.10483,,3.8873,387.7872,
6.3765,-67.54,0.054228,1.6783,,3.3166,368.9215,
6.3768,-93.0174,0.055412,2.5411,,3.1233,353.2464,
6.3771,-111.3994,0.056292,2.134,,2.7303,350.6107,
6.3775,-116.3692,0.057709,2.2933,,2.1186,370.3087,
6.3778,-125.3207,0.057931,2.2731,,1.7976,375.9962,
6.3781,-82.2396,0.058626,2.2222,,1.7283,362.8179,
6.3785,-10.2682,0.058695,2.2976,,1.5671,349.9171,
6.3788,15.4188,0.058909,2.2258,,1.0956,328.8319,
6.3791,16.4067,0.059014,2.2799,,1.0584,318.1506,
6.3795,0.060487,0.060014,2.2481,,0.84368,309.1339,
6.3798,-45.3258,0.060465,2.2622,,0.91595,306.2208,
6.3801,-56.0138,0.060626,2.2603,,0.95294,305.3885,
6.3805,-73.2582,0.060749,2.2539,,1.0662,299.1462,
6.3808,-74.1264,0.060872,2.2618,,0.81584,288.1874,
6.3811,-34.5481,0.061134,2.2548,,0.59454,265.9925,
6.3815,14.0716,0.061446,2.26,,0.55424,241.4393,
6.3818,-11.316,0.061852,2.2567,,0.52792,220.7703,
6.3821,-2.604,0.062186,2.2582,,0.37218,207.0372,
6.3825,-2.1549,0.062048,2.2585,,0.35104,191.9169,
6.3828,-9.8191,0.062101,2.2576,,0.27376,179.2935,
6.3831,-2.5142,0.062155,2.2597,,0.05705,168.3348,
6.3835,2.1861,0.061863,2.2591,,-0.1434,155.7114,
6.3838,-4.7895,0.062068,2.2591,,-0.046499,145.3075,
6.3841,-11.8849,0.062175,2.2591,,-0.18691,133.5164,
6.3845,-40.2663,0.062004,2.2588,,-0.22278,121.8641,
6.3848,-84.0359,0.061804,2.2588,,-0.04825,109.9343,
6.3851,-155.3487,0.061924,2.2579,,-0.2648,92.872,
6.3854,-176.8743,0.061604,2.2591,,-0.17345,60.828,
6.3858,-127.5062,0.061562,2.2588,,-0.20433,7.2827,
6.3861,-41.7033,0.061735,2.2591,,-0.30252,-70.2609,
6.3864,53.3205,0.061363,2.2585,,-0.54741,-150.7175,
6.3868,104.934,0.061713,2.2591,,-0.69994,-224.2383,
6.3871,96.0723,0.06146,2.2594,,-0.89859,-279.7256,
6.3874,54.069,0.060998,2.2591,,-1.1484,-316.9022,
6.3878,-18.0222,0.060466,2.2582,,-1.1189,-345.2007,
6.3881,-80.623,0.05974,2.2588,,-1.4505,-365.0374,
6.3884,-117.1775,0.059169,2.2591,,-1.6332,-394.0296,
6.3888,-111.2497,0.058677,2.2591,,-1.7804,-433.1481,
6.3891,-63.7678,0.058384,2.2594,,-1.7469,-481.006,
6.3894,-2.1849,0.057851,2.26,,-1.7202,-530.3897,
6.3898,48.3508,0.057112,2.26,,-1.7936,-569.3696,
6.3901,68.4094,0.056258,2.2597,,-1.9889,-595.7261,
6.3904,44.3391,0.055815,2.2597,,-2.0871,-604.7428,
6.3908,6.4972,0.05516,2.26,,-2.2116,-603.4943,
6.3911,-29.4586,0.054394,2.2594,,-2.0006,-597.9456,
6.3914,-54.2773,0.053382,2.2591,,-1.959,-596.281,
6.3918,-54.1875,0.052828,2.2582,,-1.7199,-601.2748,
6.3921,-36.8833,0.051963,2.2588,,-1.8221,-612.9272,
6.3924,-11.7651,0.051786,2.2591,,-1.8296,-627.2152,
6.3928,14.0716,0.051043,2.2594,,-1.7061,-639.6998,
6.3931,24.7296,0.051236,2.2594,,-1.902,-648.0229,
6.3934,25.987,0.050309,2.2588,,-1.9463,-650.936,
6.3938,23.1428,0.049523,2.2588,,-2.3496,-649.965,
6.3941,17.5145,0.04884,2.2588,,-2.3527,-644.8324,
6.3944,18.3527,0.047764,2.2591,,-2.5965,-640.6708,
6.3948,28.0826,0.046781,2.2588,,-2.404,-634.706,
6.3951,36.5851,0.04553,2.2588,,-2.2763,-632.0703,
6.3954,46.2551,0.044779,2.2588,,-2.379,-625.1344,
6.3958,55.6557,0.044323,2.2597,,-2.3525,-617.3662,
6.3961,56.6137,0.043909,2.26,,-2.1801,-605.9913,
6.3964,57.5119,0.043462,2.2594,,-1.7111,-588.2353,
6.3968,53.1709,0.042506,2.2597,,-1.6513,-569.647,
6.3971,41.2255,0.0415,2.2591,,-1.4504,-545.5101,
6.3974,35.2079,0.040976,2.2588,,-1.464,-523.87,
6.3978,40.8962,0.040974,2.2582,,-1.201,-502.0912,
6.3981,49.5184,0.040383,2.2588,,-0.91272,-482.948,
6.3984,56.8832,0.040462,2.2585,,-0.70848,-461.7241,
6.3988,46.315,0.040011,2.2585,,-0.52254,-439.2517,
6.3991,-3.113,0.040265,2.2582,,-0.63621,-412.7565,
6.3994,-14.6092,0.040076,2.2588,,-0.33431,-385.2903,
6.3998,9.4611,0.039614,2.2591,,-0.36362,-365.731,
6.4001,-5.2685,0.039585,2.2594,,-0.2256,-348.3912,
6.4004,10.8981,0.03928,2.26,,-0.40927,-330.9127,
6.4008,8.8923,0.039493,2.2588,,-0.44248,-320.2314,
6.4011,3.1441,0.039493,2.2597,,-0.01251,-309.4113,
6.4014,37.9622,0.039411,2.2588,,0.16891,-299.0075,
6.4018,137.896,0.039175,2.2588,,0.5174,-289.5746,
6.4021,277.378,0.038898,2.2594,,0.58673,-268.6281,
6.4024,297.5863,0.039581,2.2597,,0.71594,-223.2672,
6.4028,221.8726,0.040035,2.2585,,1.0748,-137.4006,
6.4031,106.4908,0.040658,2.2591,,1.421,-29.2002,
6.4034,-1.8855,0.041055,2.2594,,1.9017,82.0519,
6.4038,-44.6971,0.0414,2.2597,,2.0075,168.0573,
6.4041,-40.8052,0.042272,2.2582,,2.4907,242.1329,
6.4044,-17.6629,0.042958,2.2588,,2.6874,294.8459,
6.4048,37.0641,0.043961,2.2588,,2.759,333.8258,
6.4051,100.8325,0.044925,2.2582,,3.1184,377.3833,
6.4054,149.1228,0.046666,2.2597,,3.2943,419.2763,
6.4058,136.3991,0.047813,2.26,,3.4456,463.3887,
6.4061,119.7534,0.0484,2.2603,,3.7917,525.2572,
6.4064,89.8751,0.049702,2.2597,,4.2888,584.4899,
6.4067,67.2717,0.051043,2.2597,,4.3363,643.7226,
6.4071,63.9187,0.052132,2.2606,,4.581,695.8808,
6.4074,57.6915,0.054056,2.26,,4.9875,741.9353,
6.4077,65.685,0.056344,2.2594,,5.4054,784.7992,
6.4081,67.3316,0.058211,2.26,,5.7503,826.4148,
6.4084,59.3381,0.060009,2.2588,,6.1847,871.6369,
6.4087,106.5806,0.061679,2.2588,,6.4318,921.1594,
6.4091,112.4186,0.064093,2.2594,,6.3874,969.9883,
6.4094,122.867,0.066353,2.2594,,6.7127,1004.2517,
6.4097,143.2549,0.068598,2.2591,,7.1065,1021.7302,
6.4101,153.6135,0.07118,2.2594,,7.729,1028.9436,
6.4104,151.3382,0.07335,2.2588,,8.0151,1032.1341,
6.4107,137.3271,0.076083,2.2597,,8.4687,1036.157,
6.4111,85.9532,0.07893,2.2585,,8.6659,1044.0639,
6.4114,22.0052,0.082257,2.2588,,9.1113,1052.5257,
6.4117,-29.8777,0.085433,2.2585,,9.4782,1059.4616,
6.4121,-53.3493,0.0889,2.2594,,9.7558,1059.4616,
6.4124,-52.8403,0.09167,2.2588,,9.942,1054.4677,
6.4127,-40.7752,0.095438,2.2597,,9.8745,1043.6477,
6.4131,-24.3691,0.098584,2.2591,,9.8084,1034.7698,
6.4134,-0.14908,0.10206,2.2591,,9.7339,1028.8049,
6.4137,25.8373,0.1054,2.2591,,10.0757,1029.6372,
6.4141,45.9557,0.10855,2.2582,,9.8621,1037.5441,
6.4144,41.6746,0.11155,2.2582,,10.0843,1048.3642,
6.4147,21.8256,0.11482,2.2588,,10.0495,1058.0745,
6.4151,6.0182,0.1185,2.2585,,10.1419,1062.5135,
6.4154,-14.8787,0.12169,2.2585,,10.1599,1060.4326,
6.4157,-18.1719,0.12543,2.2582,,10.1768,1055.7163,
6.4161,-20.5071,0.12881,2.2585,,10.2176,1049.7514,
6.4164,-22.2135,0.1324,2.2588,,9.9048,1045.1736,
6.4167,-17.8126,0.1356,2.26,,9.984,1045.8672,
6.4171,-10.5676,0.13864,2.2597,,9.8174,1048.2255,
6.4174,-0.26883,0.14202,2.2588,,9.9068,1049.6127,
6.4177,11.1376,0.14487,2.2588,,9.9317,1050.8611,
6.4181,12.9938,0.14828,2.2585,,10.1264,1052.8031,
6.4184,6.6768,0.15157,2.2591,,10.2632,1054.1903,
6.4187,-11.4657,0.15519,2.2591,,10.2998,1055.1614,
6.4191,-23.8302,0.15884,2.2594,,10.4572,1056.4099,
6.4194,-25.8061,0.16256,2.2597,,10.3178,1055.3001,
6.4197,-38.1407,0.16597,2.2597,,10.358,1054.329,
6.4201,-45.236,0.16944,2.2597,,10.1816,1052.1095,
6.4204,-42.6314,0.17271,2.2597,,9.9261,1047.9481,
6.4207,-38.44,0.17575,2.2591,,9.7701,1042.9542,
6.4211,-36.4941,0.17915,2.2588,,9.59,1039.7636,
6.4214,-35.9851,0.1823,2.2582,,9.4735,1038.7926,
6.4217,-50.8943,0.18527,2.2591,,9.4008,1038.3764,
6.4221,-63.7678,0.18857,2.26,,9.3709,1035.8795,
6.4224,-72.9288,0.1915,2.26,,9.0553,1032.6889,
6.4227,-72.6594,0.19466,2.2597,,8.73,1025.0594,
6.4231,-69.0968,0.19774,2.26,,8.6869,1015.4879,
6.4234,-57.3011,0.2007,2.2597,,8.4881,1007.581,
6.4237,-53.1696,0.20326,2.26,,8.2762,1001.3386,
6.4241,-49.2777,0.20554,2.2609,,7.9605,997.5932,
6.4244,-47.8107,0.2084,2.2597,,7.8735,994.8189,
6.4247,-50.8644,0.21117,2.2597,,7.7322,992.7381,
6.4251,-59.0375,0.21353,2.26,,7.7182,989.4088,
6.4254,-68.0789,0.21586,2.2585,,7.8999,985.2473,
6.4257,-81.6708,0.2187,2.2594,,7.5095,977.063,
6.4261,-86.9998,0.22128,2.2594,,7.1058,969.2946,
6.4264,-82.06,0.22381,2.2603,,6.9838,959.5844,
6.4267,-75.6832,0.22657,2.2591,,6.9398,950.8452,
6.4271,-69.1566,0.22839,2.2594,,6.4474,941.9672,
6.4274,-62.7199,0.23009,2.2585,,5.986,935.17,
6.4277,-59.9357,0.23213,2.2594,,5.729,928.5115,
6.428,-54.9659,0.23433,2.2594,,5.2863,923.3789,
6.4284,-53.6486,0.23586,2.2585,,5.3572,917.1366,
6.4287,-60.4446,0.23722,2.2597,,5.3457,910.8942,
6.429,-62.9894,0.23906,2.26,,4.8746,904.6519,
6.4294,-63.9773,0.24065,2.2594,,4.5732,896.4675,
6.4297,-61.3428,0.24266,2.2597,,4.5425,887.867,
6.43,-55.4749,0.24432,2.2597,,4.4974,878.8503,
6.4304,-51.4033,0.24511,2.2591,,4.3334,870.111,
6.4307,-49.2777,0.24651,2.2588,,4.157,862.759,
6.431,-46.4934,0.24796,2.2585,,3.8634,855.4069,
6.4314,-44.9666,0.24919,2.2591,,3.6848,848.8871,
6.4317,-48.0502,0.2506,2.2582,,3.7018,842.0899,
6.432,-50.0261,0.25171,2.2582,,3.6875,834.3217,
6.4324,-50.7746,0.25294,2.2582,,3.3862,824.7501,
6.4327,-45.3857,0.25413,2.2588,,3.4297,813.2365,
6.433,-38.2305,0.25496,2.2594,,2.9684,800.4744,
6.4334,-25.5067,0.25633,2.2594,,2.7552,787.1575,
6.4337,-16.6151,0.25697,2.2594,,2.6717,772.3146,
6.434,-10.2083,0.25832,2.2594,,2.4694,757.1943,
6.4344,-9.4299,0.2585,2.2594,,2.4646,742.3514,
6.4347,-15.8068,0.25905,2.2591,,2.2369,729.8668,
6.435,-25.6265,0.26005,2.2594,,2.3838,717.1047,
6.4354,-34.3684,0.2607,2.2594,,2.2417,704.3426,
6.4357,-39.5178,0.26152,2.2594,,2.5106,689.6384,
6.436,-37.8712,0.26228,2.2591,,2.4073,672.2986,
6.4364,-30.716,0.26332,2.2591,,2.1723,653.4329,
6.4367,-20.7466,0.26429,2.2597,,2.2139,633.8736,
6.437,-11.7651,0.26518,2.2591,,2.2361,615.2854,
6.4374,-9.6096,0.26546,2.2591,,2.3148,597.6681,
6.4377,-11.8549,0.26584,2.2588,,2.1095,581.993,
6.438,-15.1781,0.2666,2.2588,,1.8456,569.2309,
6.4384,-20.8963,0.26748,2.2588,,1.6553,556.7462,
6.4387,-26.3749,0.26845,2.2594,,1.6758,542.1808,
6.439,-27.303,0.26894,2.26,,1.8618,528.4477,
6.4394,-26.2851,0.26921,2.2609,,1.6053,513.3274,
6.4397,-17.4833,0.26959,2.2597,,1.3728,496.5425,
6.44,-5.8373,0.26992,2.2603,,1.0839,480.5898,
6.4404,0.71913,0.27079,2.26,,1.0819,466.5793,
6.4407,2.5753,0.27087,2.2603,,1.1571,454.7882,
6.441,-4.4003,0.27113,2.2603,,1.211,445.7715,
6.4414,-10.3281,0.27133,2.2597,,1.1087,438.142,
6.4417,-13.0824,0.27182,2.2591,,0.98662,431.0674,
6.442,-15.0882,0.27229,2.2585,,1.1089,423.4378,
6.4424,-15.6271,0.27281,2.26,,1.0914,415.1148,
6.4427,-13.9506,0.27287,2.2597,,1.1616,407.3465,
6.443,-11.8849,0.27342,2.2597,,1.0606,399.9944,
6.4434,-5.9571,0.27382,2.2594,,0.81958,392.0875,
6.4437,-0.83766,0.27404,2.2588,,0.96797,383.9031,
6.444,1.6772,0.27442,2.2603,,0.94218,377.1059,
6.4444,0.38981,0.27464,2.2585,,0.80333,372.8056,
6.4447,-5.0589,0.27447,2.2591,,0.8547,369.4764,
6.445,-7.963,0.27539,2.2594,,0.68837,367.3956,
6.4454,-8.6216,0.27538,2.2591,,0.85923,363.9277,
6.4457,-7.1846,0.27556,2.2594,,0.85865,360.8759,
6.446,-7.4241,0.2761,2.2475,,1.0388,357.1305,
6.4464,-5.7775,0.27587,1.3594,,0.68581,353.1076,
6.4467,-3.2926,0.27671,-0.43809,,0.87822,348.8074,
6.447,2.1562,0.27693,0.26047,,0.81527,345.6169,
6.4474,6.1978,0.27723,-0.15,,0.85236,342.0102,
6.4477,3.5932,0.27722,0.10208,,0.94065,339.0971,
6.448,-0.8676,0.27772,-0.034943,,0.7561,336.7389,
6.4483,-6.2565,0.27773,0.02182,,0.69659,333.5484,
6.4487,-11.7651,0.27837,0.026703,,0.63131,329.5255,
6.449,-13.5913,0.27837,-0.015717,,0.62559,323.4219,
6.4493,-12.2441,0.27873,0.033417,,0.70222,315.0988,
6.4497,-11.8549,0.27878,0.0022889,,0.69528,305.1111,
6.45,-12.6932,0.27892,0.024872,,0.43525,294.0136,
6.4503,-12.2741,0.27888,0.01236,,0.56065,283.471,
6.4507,-11.316,0.27959,0.016632,,0.51546,271.9574,
6.451,-12.4537,0.27958,0.017548,,0.62855,259.334,
6.4513,-13.3818,0.27953,0.01297,,0.7841,247.5429,
6.4517,-17.4234,0.27987,0.017548,,0.75416,235.3357,
6.452,-21.2256,0.2801,0.013886,,0.71246,223.406,
6.4523,-21.5848,0.28046,0.017243,,0.60799,209.3954,
6.4527,-20.6268,0.281,0.014801,,0.66518,194.4138,
6.453,-17.0043,0.28089,0.015717,,0.7156,179.2935,
6.4533,-10.4179,0.28148,0.016022,,0.52744,163.4796,
6.4537,-3.7117,0.2812,0.016022,,0.40905,148.7755,
6.454,-3.562,0.2813,0.015717,,0.1906,134.9036,
6.4543,-3.3824,0.28177,0.014801,,0.16999,122.5577,
6.4547,-2.2148,0.2815,0.015412,,0.023055,112.57,
6.455,-2.4543,0.28154,0.015412,,0.061433,102.5822,
6.4553,-3.0231,0.28151,0.016022,,0.035284,93.4268,
6.4557,-2.0352,0.28134,0.016632,,-0.13413,85.5199,
6.456,-2.604,0.28155,0.016938,,-0.008862,78.0291,
6.4563,-4.2506,0.28136,0.015106,,-0.13157,71.648,
6.4567,-4.6997,0.28139,0.016327,,-0.10589,64.1572,
6.457,-7.0049,0.28141,0.016632,,-0.06873,59.0247,
6.4573,-29.728,0.28148,0.016938,,-0.18521,52.6436,
6.4577,-92.8078,0.28119,0.016632,,-0.1614,45.4303,
6.458,-169.8687,0.28123,0.015717,,-0.41743,31.0036,
6.4583,-184.5385,0.28116,0.014801,,-0.37919,-5.4794,
6.4587,-123.7639,0.28105,0.014496,,-0.36062,-59.4408,
6.459,-24.878,0.28093,0.015106,,-0.49493,-131.2969,
6.4593,68.0202,0.28028,0.015412,,-0.69056,-207.1759,
6.4597,104.934,0.28041,0.015717,,-1.1054,-273.2059,
6.46,78.6483,0.28052,0.014496,,-1.212,-318.7055,
6.4603,31.6752,0.27988,0.014801,,-1.351,-347.9751,
6.4607,-56.5527,0.27939,0.015106,,-1.5153,-362.2631,
6.461,-126.4883,0.27822,0.016022,,-1.8113,-373.9154,
6.4613,-162.7135,0.27783,0.014496,,-2.0288,-390.839,
6.4617,-153.283,0.27734,0.014801,,-2.3478,-419.6925,
6.462,-107.4775,0.27625,0.015412,,-2.5235,-455.6205,
6.4623,-53.5588,0.27558,0.015717,,-2.539,-483.9191,
6.4627,-15.9564,0.27512,0.016022,,-2.8843,-494.8778,
6.463,-9.1904,0.27363,0.015717,,-3.2101,-489.0517,
6.4633,2.1861,0.27267,0.015717,,-3.2051,-472.5442,
6.4637,10.8382,0.27146,0.014801,,-3.3748,-454.6495,
6.464,11.3173,0.27015,0.014191,,-3.6894,-440.6389,
6.4643,0.32993,0.26879,0.013581,,-3.2514,-433.1481,
6.4647,-11.9747,0.26771,0.015106,,-3.3939,-431.3448,
6.465,-16.4055,0.2666,0.014496,,-3.3273,-433.2869,
6.4653,-16.1361,0.26529,0.014801,,-3.3611,-434.9515,
6.4657,-7.0648,0.26497,0.014801,,-3.4688,-432.732,
6.466,-10.2383,0.26364,0.013581,,-3.4528,-425.6574,
6.4663,-13.771,0.2626,0.014496,,-3.4906,-417.3342,
6.4667,-12.8728,0.2612,0.015412,,-3.4426,-412.2017,
6.467,-7.9929,0.25956,0.016022,,-3.8397,-408.8724,
6.4673,-3.9512,0.25852,0.015412,,-3.8546,-408.0401,
6.4677,1.1083,0.2573,0.015412,,-3.8914,-407.4853,
6.468,-1.9753,0.25613,0.014801,,-3.7883,-404.2947,
6.4683,-3.083,0.25475,0.014496,,-3.6616,-399.5783,
6.4687,4.3117,0.25337,0.015717,,-3.714,-394.0296,
6.469,12.2154,0.25224,0.014496,,-3.8774,-389.7293,
6.4693,22.8135,0.25111,0.015106,,-3.8388,-385.8452,
6.4696,21.107,0.24981,0.015717,,-3.6995,-381.5449,
6.47,13.8919,0.24863,0.015717,,-3.6569,-376.2736,
6.4703,4.3117,0.24698,0.015106,,-3.5922,-371.9734,
6.4706,4.162,0.24591,0.015412,,-3.6016,-368.7828,
6.471,-0.50834,0.2449,0.014191,,-3.6371,-366.0084,
6.4713,0.44968,0.24364,0.014191,,-3.6183,-362.9566,
6.4716,-0.059265,0.24267,0.014801,,-3.4456,-361.4308,
6.472,2.0065,0.24152,0.016632,,-3.5815,-361.0146,
6.4723,11.1376,0.24012,0.015717,,-3.6886,-359.4887,
6.4726,19.2209,0.239,0.016022,,-3.4668,-356.4369,
6.473,28.9808,0.23781,0.015412,,-3.5692,-352.5528,
6.4733,28.412,0.23637,0.016022,,-3.2997,-349.3622,
6.4736,24.9092,0.23508,0.015717,,-3.3872,-345.6169,
6.474,19.1311,0.23441,0.016632,,-3.3921,-343.8135,
6.4743,13.7123,0.23317,0.015717,,-3.1958,-343.2586,
6.4746,8.4432,0.23274,0.016022,,-3.1457,-342.0102,
6.475,0.56944,0.23111,0.015412,,-2.9335,-340.3456,
6.4753,-7.6935,0.22997,0.014801,,-2.8787,-339.0971,
6.4756,-11.0166,0.2293,0.014801,,-2.9081,-340.3456,
6.476,-5.3583,0.228,0.019074,,-3.2694,-341.1779,
6.4763,4.162,0.22727,0.64652,,-2.8499,-343.1199,
6.4766,23.6817,0.22674,2.6357,,-2.7813,-343.3973,
6.477,57.7514,0.22543,2.0467,,-2.8412,-347.2815,
6.4773,89.1566,0.22403,2.4132,,-2.6373,-368.6441,
6.4776,108.8858,0.22352,2.1505,,-2.6198,-409.0111,
6.478,110.1133,0.22256,2.3238,,-2.6187,-443.1359,
6.4783,48.7999,0.22173,2.2277,,-2.3627,-472.8216,
6.4786,-31.5842,0.22098,2.2643,,-2.0956,-490.7163,
6.479,-90.3828,0.22029,2.2661,,-2.3895,-506.2528,
6.4793,-109.7828,0.21977,2.2454,,-2.2656,-529.9736,
6.4796,-89.8739,0.21914,2.2719,,-2.0329,-564.5145,
6.48,-46.3737,0.21845,2.2484,,-1.9712,-607.7946,
6.4803,-18.9802,0.21716,2.2649,,-2.0384,-653.4329,
6.4806,-2.9633,0.21653,2.2548,,-2.2743,-697.9616,
6.481,5.7787,0.21632,2.2576,,-2.4082,-736.1091,
6.4813,-3.8614,0.21573,2.2588,,-2.5245,-765.3787,
6.4816,-34.6678,0.21486,2.2567,,-2.5081,-787.9898,
6.482,-60.0554,0.21372,2.2591,,-2.473,-808.104,
6.4823,-77.2399,0.21273,2.256,,-2.8937,-830.5763,
6.4826,-76.1023,0.21173,2.2588,,-3.1076,-859.291,
6.483,-58.9776,0.21048,2.2576,,-3.2476,-891.4737,
6.4833,-41.3141,0.20995,2.2588,,-3.3537,-926.2919,
6.4836,-37.4521,0.20862,2.2594,,-3.5632,-958.8908,
6.484,-28.9496,0.20745,2.2597,,-3.7995,-987.6055,
6.4843,-27.8419,0.20622,2.2591,,-3.8089,-1012.5749,
6.4846,-43.8289,0.20479,2.2582,,-4.0623,-1032.1341,
6.485,-68.3483,0.20324,2.2585,,-4.0673,-1049.8901,
6.4853,-87.2992,0.20162,2.2588,,-4.3265,-1067.7847,
6.4856,-95.0831,0.20034,2.2582,,-4.4943,-1088.315,
6.486,-92.4785,0.19913,2.2594,,-4.6448,-1110.6487,
6.4863,-75.7131,0.19779,2.2597,,-4.7403,-1132.7049,
6.4866,-71.4918,0.19594,2.2591,,-4.9328,-1151.0158,
6.487,-67.4801,0.19425,2.2594,,-5.2302,-1164.7489,
6.4873,-63.3187,0.19242,2.2591,,-5.6985,-1175.9851,
6.4876,-66.6119,0.19062,2.2582,,-6.0485,-1187.36,
6.488,-70.1745,0.18848,2.2588,,-6.342,-1198.3188,
6.4883,-74.0366,0.18641,2.2585,,-6.7844,-1207.1967,
6.4886,-82.539,0.18396,2.2588,,-7.1167,-1218.0168,
6.489,-76.0125,0.18169,2.2603,,-7.3335,-1226.8947,
6.4893,-65.1449,0.17905,2.26,,-7.5815,-1236.1888,
6.4896,-59.0974,0.17619,2.2594,,-7.6084,-1244.7894,
6.4899,-55.9239,0.17347,2.2591,,-7.7748,-1252.9737,
6.4903,-53.6486,0.17109,2.26,,-8.0588,-1258.7999,
6.4906,-58.7082,0.1683,2.26,,-8.0537,-1265.4584,
6.4909,-61.4625,0.16616,2.2603,,-8.2038,-1271.2846,
6.4913,-70.2943,0.16326,2.2597,,-8.6888,-1277.8044,
6.4916,-77.8387,0.16023,2.2591,,-8.8023,-1283.908,
6.4919,-84.5449,0.15761,2.2585,,-8.7614,-1291.8149,
6.4923,-77.1202,0.15435,2.2585,,-9.2065,-1299.8606,
6.4926,-71.4918,0.15034,2.2591,,-9.6389,-1309.8483,
6.4929,-66.7915,0.14766,2.2591,,-9.8846,-1319.9748,
6.4933,-62.8397,0.14497,2.2594,,-10.2942,-1328.4366,
6.4936,-59.9656,0.14164,2.2585,,-10.567,-1331.7659,
6.4939,-61.6721,0.1376,2.2591,,-10.6749,-1331.2109,
6.4943,-60.5644,0.13391,2.2594,,-11.0593,-1333.4305,
6.4946,-68.5579,0.1302,2.2585,,-11.5282,-1338.563,
6.4949,-63.9773,0.12621,2.2597,,-11.674,-1342.5858,
6.4953,-56.4329,0.12192,2.2594,,-11.6184,-1348.412,
6.4956,-54.6965,0.11821,2.2591,,-11.9667,-1353.5446,
6.4959,-43.32,0.11428,2.2597,,-12.0767,-1358.261,
6.4963,-22.9919,0.11056,2.2597,,-12.0908,-1361.1741,
6.4966,-19.549,0.10666,2.2591,,-11.9651,-1362.9775,
6.4969,-11.1364,0.10205,2.2585,,-12.1383,-1362.2839,
6.4973,-16.0463,0.098048,2.2585,,-12.2892,-1361.1741,
6.4976,-40.3561,0.094023,2.2576,,-12.5495,-1361.0354,
6.4979,-48.2897,0.090062,2.2582,,-12.7532,-1361.4516,
6.4983,-52.1817,0.085898,2.2585,,-12.6146,-1363.2549,
6.4986,-48.4693,0.081561,2.2582,,-12.6562,-1368.6649,
6.4989,-24.7882,0.077152,2.2588,,-12.912,-1375.4621,
6.4993,-12.4237,0.072711,2.2588,,-12.9469,-1378.6526,
6.4996,9.8802,0.068467,2.2588,,-13.0248,-1378.6526,
6.4999,22.7836,0.064352,2.26,,-13.187,-1376.4332,
6.5003,30.1184,0.059646,2.26,,-13.2992,-1371.8554,
6.5006,29.0706,0.055592,2.26,,-13.2262,-1366.7228,
6.5009,20.0592,0.051221,2.2603,,-13.2903,-1363.671,
6.5013,-2.4244,0.046452,2.2597,,-13.2169,-1363.1162,
6.5016,-11.8549,0.041744,2.2591,,-13.086,-1363.3936,
6.5019,-25.9857,0.037497,2.2591,,-13.2209,-1364.7808,
6.5023,-23.7404,0.033083,2.2597,,-13.1453,-1367.1389,
6.5026,-17.6031,0.029163,2.2594,,-12.9016,-1371.4393,
6.5029,-7.9929,0.024806,2.2594,,-12.9372,-1372.9651,
6.5033,14.6703,0.020393,2.2594,,-12.814,-1372.9651,
6.5036,19.1311,0.016222,2.2597,,-12.9152,-1371.578,
6.5039,21.7956,0.012102,2.2597,,-13.0651,-1368.2488,
6.5043,19.2808,0.0072996,2.2591,,-13.0844,-1364.9195,
6.5046,1.7969,0.0033809,2.2579,,-13.0014,-1362.2839,
6.5049,1.8867,-0.0013028,2.2594,,-13.0991,-1362.0064,
6.5053,-1.9454,-0.0056218,2.2594,,-13.2194,-1364.3646,
6.5056,-1.4065,-0.010031,2.26,,-13.1688,-1366.4454,
6.5059,17.754,-0.014222,2.26,,-13.1767,-1369.3585,
6.5063,30.2981,-0.018653,1.8419,,-12.9956,-1369.2198,
6.5066,42.2135,-0.023093,-0.21164,,-13.1985,-1366.0292,
6.5069,36.2258,-0.027761,0.13779,,-13.0995,-1358.9546,
6.5073,-0.59815,-0.031701,-0.11124,,-13.2655,-1334.4015,
6.5076,-12.7231,-0.035902,0.1207,,-13.1661,-1298.3347,
6.5079,-19.549,-0.040762,-0.074311,,-13.107,-1269.3426,
6.5083,3.3537,-0.044907,0.065766,,-12.7477,-1246.3152,
6.5086,57.8712,-0.04954,-0.02182,,-12.868,-1228.5593,
6.5089,77.3609,-0.053706,0.021515,,-12.6957,-1206.3644,
6.5093,98.0782,-0.057989,0.02121,,-12.4268,-1180.7015,
6.5096,118.7056,-0.061701,0.0068666,,-12.3573,-1153.9288,
6.5099,109.3649,-0.065961,0.025177,,-12.0247,-1124.798,
6.5103,125.1423,-0.069704,0.0077821,,-11.8538,-1096.0833,
